Gene ID	Gene Name	ERR3452819	ERR3452821	ERR3452822	ERR3452820	ERR3452816	ERR3452817	ERR3452823	ERR3452818	ERR3452815
WBGene00008970	F20C5.5	23	23	16	13	18	26	6	21	18
WBGene00008971	F20C5.6	93	81	71	75	93	86	52	82	78
WBGene00008972	F20C5.7	0	0	2	0	0	0	0	0	0
WBGene00008973	F20D1.1	748	684	511	786	800	1005	455	692	880
WBGene00008974	tbc-1	620	606	447	610	578	707	390	529	604
WBGene00008975	F20D1.3	1364	1681	1328	1371	1821	2090	1245	1244	1884
WBGene00008976	plp-2	3	5	4	3	4	2	4	3	3
WBGene00008977	iglr-1	31	31	23	17	20	29	21	14	19
WBGene00008978	cutl-3	44	81	72	35	46	50	44	41	46
WBGene00008979	slc-25A18.1	654	880	662	726	882	988	592	568	956
WBGene00008980	emre-1	229	352	284	230	249	291	264	189	269
WBGene00008981	srz-48	0	0	0	0	0	0	0	0	0
WBGene00008982	srsx-2	0	0	0	0	0	0	0	0	0
WBGene00008983	F20E11.5	1	0	1	0	0	0	0	0	0
WBGene00008984	F20E11.7	2	0	1	0	4	1	0	3	2
WBGene00008985	F20G2.1	28	38	16	27	30	31	13	19	28
WBGene00008986	F20G2.2	533	661	530	525	664	718	462	469	757
WBGene00008987	F20G2.3	128	162	98	118	173	206	93	127	201
WBGene00008988	F20G2.5	1	29	12	2	1	8	4	1	2
WBGene00008989	F20G2.6	9	24	21	5	9	12	9	12	8
WBGene00008990	smgl-1	3201	3186	2284	3084	2736	3389	1664	2849	2879
WBGene00008991	F20G4.2	345	333	231	336	357	400	166	373	339
WBGene00008992	F21A3.2	0	1	2	2	0	2	5	0	0
WBGene00008993	F21A3.3	170	684	525	256	325	431	440	175	299
WBGene00008994	F21A3.4	11	109	101	7	11	18	98	10	9
WBGene00008995	prde-1	625	798	684	680	635	751	624	636	681
WBGene00008996	glb-14	26	31	27	38	14	38	30	25	30
WBGene00008997	lgc-31	46	115	115	45	33	60	87	67	44
WBGene00008998	ncs-4	48	62	62	37	51	65	35	36	58
WBGene00008999	myrf-2	1031	1586	1079	1037	873	1120	799	1011	935
WBGene00009000	arrd-28	9	6	8	6	8	9	6	6	10
WBGene00009001	tyr-3	5	32	20	3	1	4	16	8	19
WBGene00009002	hint-1	1454	1528	1253	1421	1368	1445	1092	1240	1465
WBGene00009004	pfd-6	2166	1934	1593	2241	1675	1874	1402	1728	1769
WBGene00009005	F21C3.6	29	134	117	46	39	36	77	30	32
WBGene00009006	F21D5.1	5658	3554	2584	5427	4350	4442	2367	4903	4469
WBGene00009007	otub-3	3191	2287	1883	3156	2403	2465	1652	2702	2334
WBGene00009008	F21D5.3	263	744	504	353	442	625	377	285	520
WBGene00009009	F21D5.4	113	112	97	112	114	113	56	96	126
WBGene00009010	F21D5.5	956	1102	807	925	830	926	593	893	929
WBGene00009011	F21D5.6	1657	1349	1015	1563	1295	1415	793	1361	1310
WBGene00009012	F21D5.7	4077	4127	3147	4104	4032	4284	2748	3710	3910
WBGene00009013	mrps-33	628	779	637	728	663	650	509	564	668
WBGene00009014	F21D5.9	5	13	12	12	6	10	6	5	3
WBGene00009015	F21D9.1	7	3	1	4	1	0	1	3	3
WBGene00009016	F21D9.2	92	410	329	149	107	188	251	88	159
WBGene00009017	F21D9.3	0	0	0	0	0	0	0	0	0
WBGene00009018	F21D9.4	19	20	12	10	14	15	12	6	13
WBGene00009019	F21D9.5	9	0	0	3	5	2	2	10	0
WBGene00009020	F21D9.6	5	3	7	5	3	6	3	7	4
WBGene00009021	F21D9.8	0	0	1	0	3	1	4	0	1
WBGene00009023	F21G4.1	143	248	212	113	160	161	168	110	136
WBGene00009024	F21G4.3	3	10	7	4	2	4	3	0	1
WBGene00009025	phf-34	131	103	55	112	99	101	69	88	90
WBGene00009026	F21G4.5	36	37	48	32	64	56	14	39	66
WBGene00009027	F21G4.6	385	427	266	430	384	410	173	338	363
WBGene00009028	F21H7.2	150	798	619	227	177	278	582	176	226
WBGene00009029	F21H7.3	13	9	3	14	12	13	0	17	14
WBGene00009030	clec-233	17	21	12	22	14	23	17	22	19
WBGene00009031	F21H7.5	1021	4528	3586	1352	1340	1932	3441	1009	1750
WBGene00009032	bgnt-1.3	0	0	0	0	0	0	0	0	0
WBGene00009033	F21H7.12	1	12	4	5	2	1	3	2	1
WBGene00009035	gfat-2	21214	13678	10526	20984	15552	15676	9630	19121	15505
WBGene00009036	F22B3.5	0	0	0	0	0	1	0	0	0
WBGene00009038	F22B3.7	1	2	0	0	0	1	1	2	6
WBGene00009039	F22B3.8	51	245	228	57	44	64	208	45	58
WBGene00009041	cut-3	3	1	2	0	0	1	2	1	0
WBGene00009042	F22B5.4	80	460	390	114	145	220	359	88	174
WBGene00009043	F22B5.5	109	452	370	154	139	212	341	92	171
WBGene00009044	F22B5.6	76	145	117	57	24	56	49	47	39
WBGene00009045	F22B5.10	2325	2239	1739	2431	2143	2296	1509	2029	2205
WBGene00009046	F22B8.3	0	0	0	2	0	0	0	0	0
WBGene00009047	F22B8.4	3	9	7	3	5	7	3	2	8
WBGene00009048	cth-1	440	582	448	558	1635	2525	416	409	2064
WBGene00009049	F22B8.7	216	492	378	268	298	352	323	189	295
WBGene00009050	F22D6.2	6754	9672	8205	5872	5070	6092	7051	6098	5068
WBGene00009051	nduf-6	2148	2872	2337	2274	2245	2687	2154	1854	2515
WBGene00009052	ekl-1	2154	2180	1659	2150	1964	2106	1561	1921	2078
WBGene00009054	F22D6.9	507	884	741	512	462	638	568	455	497
WBGene00009055	F22D6.14	84	84	61	83	74	68	55	51	58
WBGene00009056	F22D6.15	46	90	77	55	44	40	68	37	45
WBGene00009057	cept-1	1178	1233	905	1326	938	1219	622	995	1123
WBGene00009058	F22E12.1	615	1173	824	686	782	894	687	666	757
WBGene00009059	chw-1	84	166	126	81	108	106	94	56	100
WBGene00009060	F22E12.3	13	44	19	12	17	21	23	12	21
WBGene00009061	pals-14	15	39	27	6	9	18	19	7	11
WBGene00009063	F22G12.3	12	7	4	10	3	0	3	5	1
WBGene00009064	F22G12.4	1409	1499	1073	1387	1201	1477	1036	1173	1301
WBGene00009065	F22G12.5	3594	3456	2498	3406	3083	3665	2188	3341	3383
WBGene00009067	F23A7.1	7	2	4	5	3	6	5	8	7
WBGene00009068	F23A7.3	56	117	84	47	53	74	69	36	49
WBGene00009069	F23A7.4	291	218	186	379	330	293	167	274	280
WBGene00009070	F23A7.5	28	48	30	29	21	44	41	34	36
WBGene00009071	F23A7.6	96	54	45	76	52	66	21	69	59
WBGene00009073	delm-1	4	1	2	1	0	2	2	1	2
WBGene00009075	F23B2.7	30	252	170	57	56	81	183	41	54
WBGene00009076	F23B2.8	0	0	0	0	0	0	0	0	0
WBGene00009077	F23B2.10	2	2	5	0	3	2	3	0	2
WBGene00009078	rpb-12	491	443	346	497	419	340	329	394	435
WBGene00009079	F23B12.1	42	295	229	49	24	68	243	24	46
WBGene00009081	F23B12.4	635	2447	2002	763	936	1378	1762	586	1202
WBGene00009082	dlat-1	7163	7511	5832	7117	6795	7904	5198	6251	7231
WBGene00009084	F23B12.7	2876	3417	2837	3092	2913	3615	2594	2453	3185
WBGene00009085	F23D12.1	8	5	3	5	6	10	3	4	2
WBGene00009086	F23D12.2	311	257	143	339	199	229	154	277	223
WBGene00009087	F23D12.3	57	67	45	60	47	65	72	47	59
WBGene00009088	F23D12.4	14	2	5	3	4	2	0	8	3
WBGene00009089	jmjd-3.2	33	5	0	16	7	10	2	19	7
WBGene00009090	fipr-3	54	799	788	83	77	107	552	53	95
WBGene00009091	F23D12.7	190	170	148	164	240	226	114	161	225
WBGene00009092	tomm-20	2144	1980	1519	2006	1813	2011	1520	1684	1990
WBGene00009093	F23H12.3	100	275	195	81	86	132	136	94	145
WBGene00009094	F23H12.5	23	114	81	15	14	61	84	11	23
WBGene00009095	F23H12.7	3	8	3	2	1	3	2	5	1
WBGene00009096	fipr-1	386	1004	828	482	385	481	628	319	522
WBGene00009097	fipr-2	586	1345	1265	645	519	560	978	504	499
WBGene00009098	ehbp-1	2858	3044	2367	2954	2511	2851	1902	2675	2641
WBGene00009099	F25B3.2	1	13	15	5	4	12	16	5	5
WBGene00009100	rgef-1	75	162	116	71	73	86	71	63	62
WBGene00009101	F25B3.4	28	107	107	33	35	55	75	28	41
WBGene00009102	F25B3.5	25	80	69	41	54	108	48	39	68
WBGene00009103	rtfo-1	3730	3086	2310	3674	3078	3267	1980	3064	3176
WBGene00009104	F25C8.1	10	10	11	13	25	24	11	12	17
WBGene00009106	acs-12	177	336	280	175	238	316	229	164	256
WBGene00009107	txt-10	0	2	1	1	1	2	0	1	1
WBGene00009108	F25D1.3	0	6	5	1	0	3	4	3	1
WBGene00009109	degt-1	18	52	26	13	14	22	14	16	12
WBGene00009110	F25D1.5	67	305	157	91	99	121	201	85	76
WBGene00009112	tag-353	2650	2774	2129	2424	2133	2549	1773	2324	2201
WBGene00009113	maph-1.2	1477	1307	1048	1435	1120	1141	1009	1339	1237
WBGene00009114	F25D7.5	1	12	3	4	2	1	7	3	1
WBGene00009115	F25F2.1	110	597	501	164	139	217	446	109	179
WBGene00009116	snx-27	544	703	588	544	557	603	462	477	523
WBGene00009117	F25H2.3	3	4	4	4	0	2	1	4	1
WBGene00009118	F25H2.4	1277	1200	1027	1298	1066	1102	1015	1189	1114
WBGene00009119	ndk-1	31383	30100	24697	31383	29006	31316	25034	27744	32497
WBGene00009120	F25H2.6	1837	1877	1386	1827	1585	1843	1177	1701	1559
WBGene00009121	F25H2.7	558	503	323	456	401	497	201	440	404
WBGene00009122	tct-1	26959	29492	24133	29066	25473	29206	23405	23181	28319
WBGene00009123	F25H2.12	703	769	619	703	544	648	445	581	566
WBGene00009124	rtel-1	1376	1413	1180	1479	1301	1477	861	1195	1314
WBGene00009125	F25H5.2	64	210	190	71	58	86	160	40	65
WBGene00009126	pyk-1	8901	9094	6828	9339	9486	11049	5897	8385	10165
WBGene00009127	clsp-1	1943	1767	1465	1948	1621	1674	1349	1741	1652
WBGene00009128	mrpl-54	566	518	395	530	469	458	372	404	515
WBGene00009129	F25H5.7	88	326	248	97	87	109	219	61	100
WBGene00009130	F25H5.8	609	1476	1461	623	621	800	1113	460	744
WBGene00009131	F25H8.1	1052	1037	823	1173	949	1128	650	963	1046
WBGene00009132	F25H8.2	1182	1082	814	1157	886	1021	721	967	800
WBGene00009133	bed-3	47	183	99	26	42	62	115	48	27
WBGene00009134	lurp-2	2	0	2	1	1	1	2	0	1
WBGene00009135	F25H9.2	120	64	55	119	92	113	46	103	123
WBGene00009136	lurp-3	4	4	6	2	1	4	4	6	3
WBGene00009137	bath-39	102	69	73	107	83	125	48	83	76
WBGene00009138	F25H9.6	696	665	538	688	634	630	500	607	626
WBGene00009139	F25H9.7	362	520	428	421	399	380	372	343	362
WBGene00009140	F26A3.1	651	887	744	698	667	714	675	626	717
WBGene00009141	ncbp-2	1929	1691	1239	1973	1623	1705	1024	1754	1589
WBGene00009142	F26A3.4	1210	1583	1188	1415	1158	1399	863	1104	1199
WBGene00009143	F26A3.5	90	940	748	125	79	179	593	68	119
WBGene00009144	del-3	8	17	6	7	2	16	13	9	9
WBGene00009145	F26A3.7	727	681	568	785	687	676	476	616	701
WBGene00009146	F26C11.1	108	157	207	171	207	210	152	106	181
WBGene00009147	F26C11.3	1	0	1	0	1	0	2	2	1
WBGene00009148	F26D2.3	8	10	8	18	15	16	4	11	15
WBGene00009149	F26D2.10	94	571	399	123	103	179	331	76	152
WBGene00009150	clec-234	0	0	0	0	0	0	0	0	0
WBGene00009151	F26D2.13	0	0	0	0	0	0	0	0	0
WBGene00009152	F26D2.14	0	0	0	0	0	0	0	0	0
WBGene00009153	F26D2.15	5	8	5	5	17	10	5	5	11
WBGene00009154	F26D2.16	39	2	13	37	53	34	42	42	50
WBGene00009155	lhfp-4	2	12	11	0	1	4	8	4	3
WBGene00009156	clec-196	33	3	1	22	4	5	1	18	3
WBGene00009157	F26E4.2	115	204	214	122	150	145	157	116	140
WBGene00009158	F26E4.3	481	839	678	548	707	849	596	445	804
WBGene00009159	F26E4.4	1571	1580	1188	1579	1274	1471	1074	1320	1126
WBGene00009160	F26E4.5	70	452	407	150	122	212	319	70	138
WBGene00009161	cox-7C	2768	3896	3251	2772	2749	3291	3198	2436	2986
WBGene00009162	F26E4.7	156	352	267	185	199	231	176	145	182
WBGene00009163	drsh-1	2161	1638	1194	2092	1545	1672	982	1808	1519
WBGene00009164	hrdl-1	2971	3532	2486	3078	2537	3060	1750	2844	2674
WBGene00009165	gpx-1	297	582	453	305	298	368	323	254	328
WBGene00009166	F26F2.1	12	14	8	2	5	3	9	5	4
WBGene00009167	F26F2.2	0	0	0	0	0	0	0	0	0
WBGene00009168	F26F2.3	2	2	2	0	3	1	2	1	2
WBGene00009169	F26F2.4	0	0	1	0	0	0	0	0	0
WBGene00009170	F26F2.5	4	3	3	4	3	9	0	4	3
WBGene00009171	clec-263	6	0	4	4	8	12	6	7	8
WBGene00009172	F26F2.7	1051	1006	782	1066	705	866	670	931	754
WBGene00009173	prom-1	1235	1103	959	1159	820	970	673	1043	924
WBGene00009174	F26H9.2	1474	1431	1067	1434	1324	1354	923	1322	1255
WBGene00009176	nmat-2	363	383	303	379	286	339	222	345	260
WBGene00009177	F26H9.5	1423	1878	1378	1667	1976	2250	1294	1318	2122
WBGene00009178	uggt-2	47	295	203	55	45	59	144	32	50
WBGene00009179	kbp-3	1413	1121	946	1458	1254	1161	902	1193	1101
WBGene00009180	nurf-1	5990	6235	4925	5898	5173	6124	4538	5373	5967
WBGene00009182	F26H11.4	197	377	293	208	227	240	285	180	224
WBGene00009183	F27C8.2	8	37	30	7	2	7	13	12	15
WBGene00009184	F27C8.3	0	2	0	1	0	1	1	0	0
WBGene00009185	F27C8.5	171	934	798	250	242	362	639	158	280
WBGene00009186	trcs-1	10040	7013	5378	9620	7608	7449	4724	8579	7522
WBGene00009187	F27D4.1	5328	5874	4329	5271	6069	6928	4209	4664	6460
WBGene00009188	lsy-22	2212	1782	1440	2012	1766	1829	1084	2049	1677
WBGene00009189	F27D4.4	3523	3216	2620	3882	3559	3915	2391	3116	3756
WBGene00009190	F27D4.6	270	666	514	273	233	309	302	226	278
WBGene00009191	F27D4.7	913	683	544	797	673	726	399	748	620
WBGene00009192	asah-2	1365	2211	1799	1500	1184	1368	1484	1232	1285
WBGene00009193	F27E5.3	23	220	169	23	14	42	160	23	15
WBGene00009194	F27E5.5	9	32	29	9	7	12	18	4	7
WBGene00009195	hpo-33	1	2	1	1	4	6	1	1	3
WBGene00009196	F28B1.2	7	0	2	3	3	2	3	3	9
WBGene00009197	F28B1.3	0	1	0	1	0	2	2	1	2
WBGene00009200	F28C1.1	2101	2002	1593	2149	1679	1776	1467	1899	1678
WBGene00009201	F28C1.3	1442	1435	1024	1412	1245	1515	878	1294	1329
WBGene00009202	aptf-4	133	17	17	88	29	19	11	88	22
WBGene00009203	aptf-3	1249	1043	824	1281	1033	1035	657	1162	1012
WBGene00009204	pigg-1	903	856	728	872	753	975	388	782	826
WBGene00009205	F28C6.5	25	72	45	18	23	27	44	17	21
WBGene00009206	B0513.t1	0	0	1	0	0	2	0	1	0
WBGene00009207	F28C6.8	1135	1184	985	1218	1139	1216	841	973	1182
WBGene00009208	F28C6.9	1	3	2	0	1	1	3	3	3
WBGene00009209	F28C6.10	47	34	35	43	51	50	29	53	29
WBGene00009210	F28C12.6	0	1	0	0	0	0	0	0	0
WBGene00009211	wdr-46	2238	2617	2176	2542	2335	2619	1978	2120	2499
WBGene00009212	atz-1	157	24	16	111	61	45	18	108	43
WBGene00009213	thn-1	41	41	41	38	11	7	42	38	11
WBGene00009214	thn-3	0	1	0	0	0	4	0	1	0
WBGene00009215	thn-2	475	1469	1432	418	333	504	1366	524	330
WBGene00009216	F28D1.6	31	73	55	35	55	51	64	48	35
WBGene00009217	spe-45	9	93	76	17	9	20	61	12	18
WBGene00009218	acs-20	164	524	388	146	145	216	352	157	136
WBGene00009219	dpm-3	646	632	464	636	542	552	435	533	509
WBGene00009220	F28D9.4	404	433	359	402	390	461	294	367	437
WBGene00009221	acs-2	993	3873	2166	1031	2286	3436	1901	991	2711
WBGene00009222	fbxa-95	216	259	220	200	170	174	215	195	187
WBGene00009223	mdt-28	914	703	579	995	738	768	530	696	699
WBGene00009224	F28F8.7	219	192	147	186	156	161	102	193	165
WBGene00009225	fbxa-94	13	22	27	17	17	23	12	9	6
WBGene00009226	cyp-37B1	6	815	613	16	4	11	615	7	9
WBGene00009227	F28G4.2	3	6	14	8	5	4	3	4	18
WBGene00009228	F28G4.3	4	5	4	1	1	5	1	0	0
WBGene00009229	F28G4.4	0	25	15	4	2	6	15	2	5
WBGene00009230	oac-18	10	118	87	18	6	9	39	15	2
WBGene00009231	ceh-89	26	51	38	30	45	34	27	24	32
WBGene00009232	nkat-1	17	25	10	19	24	27	13	4	25
WBGene00009233	F28H6.4	674	662	523	587	561	622	392	620	613
WBGene00009234	F28H6.6	238	241	191	279	228	267	141	259	227
WBGene00009235	F28H6.7	0	1	0	1	1	0	0	2	0
WBGene00009236	F28H7.2	31	57	46	23	15	22	49	24	24
WBGene00009237	F28H7.3	4332	7320	5982	4639	2349	2613	5334	3570	2471
WBGene00009238	selt-1.2	23	53	33	24	10	10	13	20	6
WBGene00009239	irld-6	56	222	164	61	50	82	92	48	52
WBGene00009240	F28H7.7	5	10	17	4	4	7	5	6	4
WBGene00009241	F28H7.8	146	373	285	134	186	281	163	123	207
WBGene00009242	sre-6	1	5	2	1	0	4	1	0	3
WBGene00009243	F29C6.1	478	552	460	560	659	751	349	414	658
WBGene00009245	rict-1	1655	1618	1168	1565	1353	1458	1158	1453	1305
WBGene00009246	gfm-1	2715	3765	2837	2931	3223	3998	2651	2357	3490
WBGene00009247	bath-45	33	25	26	36	45	51	28	26	52
WBGene00009248	F29C12.6	0	1	0	0	1	0	0	0	1
WBGene00009249	F29C12.7	0	0	0	0	0	1	0	1	1
WBGene00009250	F29D10.1	16	98	54	19	6	16	59	13	22
WBGene00009251	F29D10.2	5	34	28	3	0	2	16	1	1
WBGene00009252	F29D10.3	5	8	7	8	4	4	2	4	2
WBGene00009254	capg-1	3344	2815	2183	3236	2650	3112	1649	2950	2613
WBGene00009255	ugt-34	4	0	2	5	0	1	1	4	1
WBGene00009256	tut-2	890	905	728	1000	873	960	563	820	820
WBGene00009257	F29G6.1	17	158	107	11	10	31	76	24	31
WBGene00009258	ccdc-149	17	30	21	19	16	22	17	14	31
WBGene00009259	hpo-34	5387	9834	7121	5938	5871	7231	6133	5159	6108
WBGene00009260	calm-1	99	99	109	113	100	113	47	99	107
WBGene00009261	F30A10.2	3	49	52	2	4	32	39	3	11
WBGene00009262	F30A10.3	1851	1752	1439	1861	1539	1636	1265	1730	1500
WBGene00009263	F30A10.4	3	0	1	2	1	0	0	1	1
WBGene00009264	sac-1	3463	4138	3256	3598	2819	3426	2605	3150	3142
WBGene00009266	F30A10.9	1280	1626	1297	1370	1166	1326	1190	1169	1230
WBGene00009267	usp-48	4574	4384	3335	4706	3944	4426	2761	4069	3867
WBGene00009268	F30A10.11	5	17	16	12	12	15	12	8	20
WBGene00009269	F30A10.12	48	199	196	79	50	72	114	40	66
WBGene00009270	F30F8.1	3382	2806	2180	3208	2718	2935	1835	2849	2800
WBGene00009271	glna-3	257	1187	904	370	287	414	645	272	362
WBGene00009272	gras-1	1934	1556	1199	1986	1565	1654	952	1739	1572
WBGene00009274	F30F8.5	80	152	101	56	97	139	92	67	111
WBGene00009276	F30F8.9	989	1045	734	983	904	1046	581	898	982
WBGene00009277	F30F8.10	1255	1263	1047	1279	1037	1139	767	1099	1074
WBGene00009278	npr-33	7	12	5	3	5	4	6	4	2
WBGene00009279	F31B9.2	1	6	9	2	0	1	3	0	1
WBGene00009280	F31B9.3	251	240	155	250	223	220	149	242	216
WBGene00009281	F31B9.4	0	5	3	0	0	5	4	0	0
WBGene00009283	F31B12.4	10	3	3	4	3	8	5	2	7
WBGene00009284	F31C3.2	1945	1757	1490	1893	1594	1721	1400	1587	1645
WBGene00009285	F31C3.3	3997	3726	2845	4047	3536	3929	2374	3736	3370
WBGene00009286	zipt-1	2172	1651	1286	2005	1576	1753	1025	1870	1706
WBGene00009287	psf-2	1128	929	803	1144	812	890	722	928	870
WBGene00009288	F31C3.6	172	353	290	180	185	208	247	154	133
WBGene00009289	exos-7	981	987	889	1009	909	930	807	871	992
WBGene00009290	F31D4.2	2018	1856	1427	2207	1992	2151	1286	1886	1922
WBGene00009291	clec-264	253	205	173	245	201	271	152	256	211
WBGene00009292	F31D4.5	16	29	17	16	20	19	20	8	10
WBGene00009293	F31D4.8	86	109	95	103	75	94	69	74	85
WBGene00009294	F31D4.9	1648	2062	1710	1727	1815	1803	1625	1463	1945
WBGene00009295	fbxa-180	106	171	137	121	193	213	78	97	169
WBGene00009296	F31E9.3	25	46	36	30	33	46	45	24	40
WBGene00009297	sdz-16	34	0	0	31	2	5	0	25	2
WBGene00009298	srz-58	0	0	0	0	0	0	0	0	0
WBGene00009299	F31E9.6	134	120	67	135	109	110	62	114	128
WBGene00009300	F31F6.1	276	192	119	287	264	250	114	303	245
WBGene00009301	F31F6.2	200	141	105	189	167	172	117	238	176
WBGene00009302	F31F6.3	133	77	49	113	84	88	44	87	108
WBGene00009303	lips-8	1	2	0	0	0	0	1	0	1
WBGene00009304	eva-1	52	141	107	49	61	89	98	48	65
WBGene00009305	metl-17	1751	1747	1497	1937	1550	1679	1263	1555	1496
WBGene00009306	maph-1.1	735	1519	1001	726	1044	1294	958	734	1087
WBGene00009307	F32A11.1	2332	2676	2132	2240	1951	2258	1892	2071	2129
WBGene00009308	F32A11.3	386	2193	1691	477	401	623	1594	332	541
WBGene00009309	F32A11.4	0	0	0	0	1	2	0	0	0
WBGene00009310	F32A11.5	63	39	35	51	46	50	37	36	49
WBGene00009311	mltn-1	83	482	345	85	52	125	341	86	69
WBGene00009312	F32B4.1	0	0	2	2	2	0	1	0	1
WBGene00009313	F32B4.2	46	520	386	74	68	109	446	53	104
WBGene00009314	F32B4.4	1361	1809	1370	1482	1211	1503	1230	1243	1297
WBGene00009315	F32B4.5	35	72	53	23	23	44	47	21	33
WBGene00009316	abhd-11.1	0	0	0	0	2	2	0	0	0
WBGene00009318	F32B4.8	6	15	14	6	12	15	12	2	19
WBGene00009319	mccc-1	5691	7019	5262	6066	5720	6532	4758	5353	5909
WBGene00009320	F32B6.3	949	821	614	973	740	764	501	822	760
WBGene00009321	F32B6.4	182	1000	866	272	241	405	795	169	337
WBGene00009322	tbc-3	2407	2654	1864	2403	2116	2431	1656	2145	2127
WBGene00009323	best-13	135	206	190	160	133	123	138	119	114
WBGene00009324	ttbk-3	58	340	258	82	75	95	188	52	85
WBGene00009325	F32D8.15	13	34	33	17	16	13	22	11	10
WBGene00009326	F32D8.1	5	13	7	2	5	4	9	1	7
WBGene00009327	F32D8.2	5	18	13	2	5	4	3	1	3
WBGene00009328	F32D8.3	19	71	52	19	16	17	36	22	30
WBGene00009329	F32D8.4	754	704	558	835	659	720	440	704	678
WBGene00009330	F32D8.5	825	647	514	794	614	767	408	710	647
WBGene00009331	F32D8.7	18	314	285	19	20	75	266	12	34
WBGene00009332	F32D8.8	1	3	5	1	2	1	4	0	0
WBGene00009333	zzz-1	85	172	136	83	79	137	70	73	95
WBGene00009334	F32D8.12	3726	2656	1931	3512	2918	3712	1331	3274	2830
WBGene00009335	F32D8.13	90	142	91	90	98	98	77	64	95
WBGene00009336	F32D8.14	1456	1334	921	1499	1225	1281	780	1280	1240
WBGene00009337	uig-1	364	653	448	312	291	388	348	285	329
WBGene00009338	F32G8.2	2	7	1	1	3	0	3	2	1
WBGene00009339	F32G8.3	1	14	10	8	2	5	10	4	5
WBGene00009340	best-14	965	1603	1318	1026	1045	1516	886	850	1270
WBGene00009341	thoc-3	1355	1247	1024	1352	1089	1206	896	1143	1128
WBGene00009342	fasn-1	6236	8339	6187	6869	7802	9204	5193	5841	8330
WBGene00009343	F32H2.6	4	1	0	4	1	4	0	2	2
WBGene00009344	F32H2.7	419	1812	1538	544	548	796	1390	372	712
WBGene00009345	F32H2.8	0	1	2	0	0	1	1	0	1
WBGene00009346	F32H2.10	611	504	386	598	467	488	372	470	484
WBGene00009347	F32H5.1	569	838	600	567	980	1162	490	478	1045
WBGene00009349	F32H5.3	21	78	57	36	54	75	47	30	54
WBGene00009350	F32H5.4	76	132	123	61	68	98	66	69	65
WBGene00009352	F33A8.4	1640	1514	1204	1604	1456	1557	1107	1425	1469
WBGene00009353	sdhd-1	2821	3525	2773	2805	2706	3088	2560	2535	2882
WBGene00009354	ilkp-1	74	77	52	85	47	65	42	69	63
WBGene00009355	F33A8.7	5	206	156	6	11	20	177	10	8
WBGene00009356	F33A8.10	12	48	24	4	11	5	25	2	6
WBGene00009357	F33C8.2	3	4	2	3	1	2	1	0	3
WBGene00009358	F33C8.4	126	331	283	175	188	203	206	144	212
WBGene00009359	clec-102	1	0	0	0	0	1	0	0	0
WBGene00009360	F33E2.4	30	38	38	34	34	67	18	24	49
WBGene00009361	F33E2.5	158	94	78	158	117	96	68	153	120
WBGene00009362	F33E2.6	0	0	2	0	0	1	0	0	0
WBGene00009363	F33E2.7	3	1	2	0	6	5	1	1	2
WBGene00009364	F33H1.3	1982	1872	1442	1933	1616	1668	1426	1791	1657
WBGene00009365	F33H1.4	4403	3959	2999	4331	3941	4159	2582	4028	4325
WBGene00009366	F33H2.2	2138	1859	1404	2153	1892	2063	1220	1931	1923
WBGene00009367	F33H2.3	1541	1373	1143	1569	1057	1129	922	1356	1120
WBGene00009368	pole-1	3756	3243	2383	3666	2820	3178	2117	3505	2987
WBGene00009369	F33H2.6	1102	1227	953	1059	1010	1165	757	959	1134
WBGene00009370	set-10	201	119	119	175	143	182	89	181	157
WBGene00009371	F33H2.8	2	16	2	4	4	11	7	5	1
WBGene00009372	evl-18	1921	1665	1329	1950	1655	1615	1118	1846	1567
WBGene00009373	F34D10.3	25	48	24	30	34	36	18	29	40
WBGene00009374	F34D10.4	1472	1821	1392	1500	1137	1327	1194	1387	1153
WBGene00009375	F34D10.6	76	148	107	74	69	112	103	51	96
WBGene00009377	F34D10.8	173	844	713	252	250	349	726	158	293
WBGene00009378	F34H10.1	0	0	0	0	0	0	0	0	2
WBGene00009379		8	13	12	6	4	6	6	11	2
WBGene00009380	F34H10.3	431	742	553	384	342	476	375	385	367
WBGene00009381	F34H10.4	10	27	17	11	8	21	21	5	11
WBGene00009382	F34H10.5	10	10	4	4	10	8	5	8	13
WBGene00009383	F35B12.3	240	557	475	256	266	323	370	228	194
WBGene00009384	piit-1	93	413	279	69	102	127	252	82	113
WBGene00009385	sas-5	2170	1865	1500	2250	1856	1806	1449	1893	1758
WBGene00009386	tag-290	192	686	539	193	164	288	406	183	201
WBGene00009387	glb-15	30	38	35	20	23	33	32	15	25
WBGene00009388	F35B12.9	282	671	520	260	274	390	442	256	276
WBGene00009389	F35B12.10	161	261	213	124	99	114	147	106	117
WBGene00009390	F35C5.1	23	118	98	24	26	30	76	19	33
WBGene00009391	F35C5.3	3	0	0	0	3	1	2	1	1
WBGene00009392	F35C5.4	0	1	3	2	1	1	4	1	3
WBGene00009393	clec-62	318	1144	749	416	272	414	691	327	289
WBGene00009394	clec-63	6198	23540	16335	7522	7983	11446	16295	5650	8980
WBGene00009395	clec-64	1	18	9	1	1	6	10	0	2
WBGene00009396	clec-65	478	1898	1217	586	695	927	1132	448	754
WBGene00009397	clec-66	92	1323	608	168	229	405	584	122	290
WBGene00009398	nspb-11	0	224	159	6	4	19	148	2	12
WBGene00009399	ddn-2	4	16	9	7	6	15	12	7	2
